student_id,nombre_estudiante,grado,asignatura,docente,nota_parcial_1,nota_parcial_2,nota_final,promedio_general,periodo_evaluacion,fecha,presente,tipo_falta,tarea_id,fecha_entrega_programada,fecha_entregada,estado_entrega,cumplimiento_tareas_porcentaje,participacion_clase,interacciones_LMS,historial_reprobacion,nota_ultima_evaluacion,asistencia_porcentaje,numero_faltas_ultimos_30_dias,situacion_familiar,situacion_socioeconomica,evaluacion_emocional
618aaf29-1c1b-449c-957b-ab01ac6e2490,James Johnson,2do,Ingles,Amy Leblanc,5.3,2.2,3.8,7.1,Trimestre 3,2025-04-20,0,injustificada,c1367f55-38e0-4a22-85a0-539ad2ce5055,2025-05-07,2025-05-07,entregada a tiempo,67,4,8,1,9.8,88.2,0,tutor,t,media
15feae68-0c35-4d24-853e-d25709202306,Joseph Williams,4to,Ciencias,Christopher Moses,3.2,7.1,5.2,5.8,Trimestre 1,2025-05-26,1,,2f9b2db0-7c2f-4a4b-9e76-f81590dbd9c3,2025-05-10,2025-05-10,entregada a tiempo,98,4,15,3,5.2,67.3,8,madre sola,t,alta
a94a28a9-7424-4952-b77e-e36a206ce6cd,Andrew Riddle,2do,Lenguaje,Crystal Robinson,2.6,1.7,2.1,10.0,Trimestre 3,2025-05-08,0,injustificada,5f4570ef-55cc-4417-9473-8bba7a4f8c99,2025-04-13,2025-04-13,entregada a tiempo,46,3,14,2,8.3,81.3,8,tutor,t,media
34931b8a-68d4-4c89-9f20-cf261c64e1bc,Shane Walton,3ro,Ingles,Evelyn Smith,7.2,2.2,4.7,4.4,Trimestre 1,2025-03-23,0,injustificada,ceb92607-c6ed-4022-ac92-fc5b2f713565,2025-05-08,2025-05-08,no entregada,56,1,2,1,1.1,93.0,10,padres,t,alta
890a202b-8743-47cf-bde5-6080defea833,Amy Hoover,3ro,Ingles,Mark Tate,8.0,4.5,6.2,6.4,Trimestre 1,2025-05-10,1,,9af51696-d6ce-4ee2-b012-437381dc693c,2025-06-09,2025-06-09,entregada a tiempo,55,1,5,0,4.7,94.8,5,tutor,t,media
f9a45705-231c-4cbb-b911-739843b07462,Jasmine Brown,3ro,Lenguaje,Amy Leblanc,9.5,4.0,6.8,5.4,Trimestre 1,2025-04-05,0,justificada,4b360a49-218d-4dab-9fa5-776f1c292271,2025-06-08,2025-06-09,entregada a tiempo,75,2,16,1,7.6,71.5,2,padres,t,baja
b94ce962-5770-4c89-a655-bad0c9cf8204,Dr. Elijah Ford,3ro,Historia,Mark Tate,6.5,7.4,7.0,5.5,Trimestre 2,2025-04-19,0,justificada,b8cb349c-edbe-4151-888f-f52c019e1167,2025-04-17,2025-04-17,entregada a tiempo,63,2,13,1,5.8,68.6,3,padres,t,media
a0f994f5-4330-441c-8379-1c17eeb9ba05,Eddie Sparks,2do,Historia,Pamela Kelly,8.6,6.1,7.3,7.7,Trimestre 3,2025-04-21,1,,143b4d3f-3a78-409a-9311-979ff7e49942,2025-05-06,2025-05-06,entregada a tiempo,93,3,15,3,7.7,76.6,6,tutor,t,baja
004f327c-2ac3-41f2-a264-5ab94c71c791,Joseph Castillo,1ro,Ciencias,Ryan Clarke,9.7,5.0,7.3,7.2,Trimestre 3,2025-04-11,0,justificada,1c257606-d7d6-4beb-9010-ece64bb10936,2025-05-12,2025-05-12,tarde,88,0,19,3,1.3,61.9,7,madre sola,t,media
e04d2e5e-9260-4214-acf1-7028b75f98a7,Debbie Moore,5to,Lenguaje,Amy Leblanc,2.1,4.6,3.3,5.5,Trimestre 2,2025-04-27,0,injustificada,5130f522-7d3c-4ff8-ba1b-d077e3713193,2025-04-18,2025-04-18,tarde,93,1,1,0,6.2,88.0,3,padre solo,t,media
3edfa375-8c14-4b58-99a2-bd8f84a075ff,Jacqueline Ellison,5to,Lenguaje,Ryan Clarke,8.3,6.6,7.5,6.5,Trimestre 2,2025-03-28,1,,9c8c16ce-0226-4c2d-ad46-c1a47cdd5a4a,2025-04-16,2025-04-16,entregada a tiempo,49,2,6,2,6.7,86.1,0,padre solo,t,media
55b5c5db-631d-47b3-905e-689b5eb8b39e,Tami Bass,3ro,Lenguaje,Christopher Moses,4.7,4.9,4.8,7.7,Trimestre 1,2025-03-28,0,justificada,9036e11b-6883-457e-aed9-0632209601d2,2025-05-09,2025-05-09,entregada a tiempo,91,3,17,2,3.9,60.5,1,tutor,t,media
99a3c1e1-04b0-4c76-bf93-214a94a23031,Joseph Mason,5to,Historia,Amy Leblanc,8.8,9.5,9.2,5.9,Trimestre 3,2025-05-09,0,justificada,adb15d1f-236f-4bbb-ae79-ffebafc4d560,2025-05-02,2025-05-02,entregada a tiempo,52,0,15,2,9.3,98.1,4,padre solo,t,alta
55a754e4-f764-4bea-8241-b15a58477a43,Christopher Walton,1ro,Lenguaje,Rebekah Valentine,6.2,3.9,5.0,9.9,Trimestre 3,2025-04-22,1,,10f9a500-fbc7-46b0-93c4-439e978004e1,2025-04-29,2025-04-29,entregada a tiempo,45,5,3,1,2.1,95.8,9,padre solo,t,media
ea37be85-7632-4fb0-8bc9-f81fc9af5378,Kirsten Watson,4to,Ciencias,Phillip Thomas,5.5,5.5,5.5,5.3,Trimestre 2,2025-05-02,0,injustificada,09fee050-9e54-45a8-891f-bf9c66197b4c,2025-04-30,2025-04-30,tarde,52,0,13,2,6.1,73.5,10,padres,t,baja
8b6c6b52-e083-4f7a-880a-0053a48912d4,Justin Alexander,2do,Ingles,Mark Tate,5.8,6.1,5.9,9.5,Trimestre 3,2025-06-02,0,injustificada,35a9eb43-e4ec-4b0a-9c81-f99febc8c89f,2025-05-11,2025-05-11,entregada a tiempo,54,5,3,2,2.8,85.9,8,tutor,t,alta
623cb641-899a-4dce-b33c-0beb07835fbd,Travis Ball,5to,Historia,Mark Tate,6.7,7.1,6.9,7.0,Trimestre 3,2025-06-06,0,injustificada,48e5f66d-9e66-4b23-be26-31f1d2aa1dd6,2025-05-23,2025-05-25,tarde,55,0,11,3,1.1,87.0,1,tutor,t,baja
777675c2-7645-41c3-832c-5cc1ceb26d04,Bradley Marshall,4to,Historia,Crystal Robinson,1.4,8.0,4.7,7.7,Trimestre 3,2025-05-25,1,,eef9b21f-068a-4a7e-a8e2-39ae59db0e73,2025-05-06,2025-06-13,entregada a tiempo,70,3,6,1,9.4,61.1,10,padres,t,baja
20f7ac00-8f39-4162-ab5e-e0af7395a2ad,Michael Bond,1ro,Matematicas,Brian English Jr.,2.5,2.7,2.6,4.4,Trimestre 1,2025-04-17,0,justificada,7f447144-8987-49be-afc4-25a46ced50bc,2025-05-21,2025-05-21,entregada a tiempo,67,5,18,3,2.6,97.4,3,padres,t,media
ce58f8af-ba57-46ce-8f71-a3aa3773e297,Miguel Rodriguez,4to,Matematicas,Rebekah Valentine,7.0,4.1,5.5,5.4,Trimestre 3,2025-04-28,1,,c6f64547-49c6-4a78-92a0-75b732068724,2025-04-24,2025-04-24,entregada a tiempo,79,0,19,2,8.7,62.3,6,padre solo,t,alta
f6bf71f2-1619-4ef9-8c2f-10d7c4be42a0,Lori Nelson,5to,Matematicas,Brian English Jr.,3.8,2.9,3.3,6.1,Trimestre 3,2025-05-21,0,injustificada,0384a171-4a22-49c4-a666-042c674dad24,2025-06-08,2025-06-08,entregada a tiempo,98,3,3,2,5.5,87.1,4,padres,t,baja
128ed1ba-dac2-4a72-93ac-552d0d3d9b1a,Hannah Delgado,3ro,Historia,Evelyn Smith,8.6,9.7,9.1,6.7,Trimestre 2,2025-04-18,0,justificada,7378e8fb-cd20-447a-97cc-d6f68f1a1aa8,2025-05-21,2025-05-21,tarde,81,0,8,1,6.6,62.4,5,padre solo,t,baja
279c329b-bf43-483c-b9fb-53c80a7a68e4,Kenneth Phillips,1ro,Ingles,Christopher Moses,1.8,3.9,2.9,7.8,Trimestre 2,2025-04-20,1,,5c293c14-3a7d-43b1-9723-f43a28869b17,2025-05-23,2025-05-23,entregada a tiempo,56,3,5,3,1.4,63.5,6,tutor,t,alta
05c29c2e-8925-4686-936e-f525826dec56,Terri Lopez,5to,Lenguaje,Crystal Robinson,2.8,9.1,5.9,6.1,Trimestre 1,2025-06-08,1,,73c5c4e2-b765-44b8-a0e3-a42e92093682,2025-05-06,2025-05-06,entregada a tiempo,97,3,10,3,4.5,62.1,8,tutor,t,alta
3f79cacf-798d-4515-a447-b86d5c1da565,Joseph Melendez,2do,Matematicas,Mark Tate,7.5,2.9,5.2,7.3,Trimestre 2,2025-05-05,1,,f7ad7ece-563b-4026-a74f-5c153ac936e3,2025-05-14,2025-05-14,no entregada,91,4,12,3,3.2,74.4,7,madre sola,t,media
be638f67-c547-4eda-bea4-45312435483b,Amy Thomas,5to,Ciencias,Mark Tate,3.6,4.0,3.8,4.7,Trimestre 3,2025-03-31,0,justificada,c5cb08cd-c2ae-4c43-b8d5-ed20405f14f9,2025-05-10,2025-05-10,entregada a tiempo,81,0,17,3,8.8,79.8,8,padre solo,t,baja
b246f842-367a-4264-a882-6a2977fb2e78,James Weber,3ro,Ciencias,Evelyn Smith,5.6,6.4,6.0,8.9,Trimestre 3,2025-04-02,0,justificada,b979e637-9bc3-4bac-93cd-309155be2e60,2025-05-05,2025-05-05,entregada a tiempo,95,2,0,1,2.6,97.8,9,padres,t,media
d875aad5-7454-48ef-b75c-282bdcf0406e,Alejandro Collins,3ro,Historia,Pamela Kelly,3.6,5.9,4.8,6.6,Trimestre 3,2025-06-01,1,,2bd418f3-8f00-4800-8997-206a66d15622,2025-04-20,2025-04-20,tarde,91,0,13,2,4.9,73.9,3,padre solo,t,alta
ca50e492-1ae3-46b2-a8bb-d0b064296ab6,Gina Stewart,4to,Historia,Mark Tate,9.0,6.1,7.5,6.6,Trimestre 3,2025-05-24,0,injustificada,efa687cf-e1de-4be2-8ccf-1d9ce0c912e0,2025-04-14,2025-04-14,tarde,52,1,8,3,3.2,81.9,4,padre solo,t,baja
48d41a23-74f3-4ca3-a351-2105e05222da,Michael Weber,2do,Matematicas,Rebekah Valentine,5.8,1.4,3.6,8.6,Trimestre 2,2025-03-19,0,injustificada,6c6e0581-7cbc-4541-95a1-c68627886ea7,2025-05-18,2025-06-09,no entregada,49,1,18,0,6.6,92.6,5,padres,t,media
2f2cceee-ef64-46ab-841e-a1019407c2e9,Anna Lee,4to,Matematicas,Crystal Robinson,5.3,7.2,6.2,4.0,Trimestre 1,2025-05-26,0,injustificada,892319c4-a62b-45dd-a6f4-7e0f5f79782e,2025-05-06,2025-05-06,entregada a tiempo,70,4,8,1,2.2,87.2,9,padre solo,t,media
1b9e642a-aba9-479d-8a46-a67cd3ce436b,Jeremy Tran,5to,Lenguaje,Phillip Thomas,9.5,6.7,8.1,4.3,Trimestre 3,2025-05-20,1,,5b8252b0-f15c-4947-bd9d-4db9387449b7,2025-05-18,2025-05-18,entregada a tiempo,65,4,1,1,8.4,88.6,9,padres,t,media
ae12a73a-df4e-42a3-80d4-862d8cc40f29,Dustin Kline,2do,Ciencias,Evelyn Smith,9.1,5.3,7.2,8.5,Trimestre 1,2025-05-03,0,injustificada,53a3fe61-c85a-42d9-817c-bc5c710850a2,2025-04-21,2025-04-21,entregada a tiempo,43,1,16,3,1.5,90.6,4,padre solo,t,media
0cfda8c2-8c08-42d4-9961-8aaf3ef8f3a3,Barry Armstrong,3ro,Historia,Rebekah Valentine,1.8,5.8,3.8,6.8,Trimestre 1,2025-06-02,0,justificada,52af7df3-fe2d-4910-b732-547cb5d23d23,2025-04-21,2025-06-05,entregada a tiempo,77,1,16,3,6.6,80.2,10,tutor,t,media
22873623-4a0f-40b1-adbc-7b021d3be226,Dr. Shirley Stout MD,3ro,Matematicas,Pamela Kelly,7.8,5.6,6.7,7.5,Trimestre 3,2025-04-26,0,justificada,c491bba9-b98b-4766-be0e-b95d39be497a,2025-05-08,2025-05-08,entregada a tiempo,51,5,8,3,9.8,64.6,10,padre solo,t,media
1ee8fee4-4b0a-491d-9770-026524656e69,Francis Knapp,5to,Historia,Christopher Moses,5.4,9.2,7.3,5.5,Trimestre 1,2025-05-09,1,,bb9eed1e-87a3-4736-a546-409905069d5d,2025-04-29,2025-04-29,entregada a tiempo,80,1,4,3,9.6,82.5,10,padres,t,baja
f35b38c3-9356-45bc-b089-8139c74aedd5,Jason Smith,3ro,Ciencias,Phillip Thomas,2.6,3.0,2.8,5.7,Trimestre 2,2025-03-21,0,justificada,880dd989-feca-4132-9600-4b47d8e33d03,2025-06-02,2025-06-02,entregada a tiempo,57,3,8,2,7.8,70.4,8,padres,t,alta
0ecff711-33e0-4938-bf62-b8cefbcc57e5,Andrew Armstrong,2do,Historia,Ryan Clarke,3.6,5.0,4.3,4.6,Trimestre 3,2025-06-01,1,,966ec25b-1c51-431a-a395-dc6556a35492,2025-04-27,2025-04-27,entregada a tiempo,63,1,10,2,2.6,62.9,4,madre sola,t,media
48d5dcd0-737b-4e72-b43f-d2946ce35e33,Ashley Harris,2do,Lenguaje,Pamela Kelly,1.1,7.5,4.3,4.0,Trimestre 1,2025-05-20,0,injustificada,2d9962f7-980a-4d19-b375-55e971cf2bff,2025-05-17,2025-05-17,tarde,41,0,15,2,2.3,72.2,4,padres,t,baja
274659fb-5788-4186-ac64-53ac5353a4a6,William Soto,5to,Ciencias,Rebekah Valentine,9.2,7.8,8.5,6.3,Trimestre 2,2025-04-22,0,justificada,3444b699-7d49-4063-986c-a32b3ab12e9e,2025-05-15,2025-05-15,entregada a tiempo,57,3,9,3,7.5,95.2,10,madre sola,t,baja
4707fd8e-3dde-4e1d-a491-55b508a4e2c6,Kevin Hill,1ro,Ciencias,Pamela Kelly,3.0,2.2,2.6,6.5,Trimestre 1,2025-04-28,1,,fbd6a118-24ec-4194-957c-34397035f4e4,2025-05-04,2025-05-04,entregada a tiempo,88,3,14,0,7.0,61.3,1,madre sola,t,baja
de541d56-441a-450b-9153-a7ffde23dc83,Shannon Thompson,3ro,Historia,Pamela Kelly,9.3,3.7,6.5,7.2,Trimestre 1,2025-04-10,1,,45869289-2c93-45b3-b41d-4bb277f9342f,2025-04-15,2025-04-15,no entregada,80,2,7,0,3.8,80.9,10,padre solo,t,baja
0041ce39-919f-464a-a3cb-012e0d3d961c,Margaret Lang,2do,Historia,Crystal Robinson,2.2,9.0,5.6,9.7,Trimestre 1,2025-03-27,1,,27bdb40f-6f8d-42d6-9fa3-e0c2bef87b22,2025-05-17,2025-05-17,entregada a tiempo,41,2,14,0,2.7,75.4,0,padres,t,baja
a0b33e39-a028-46c6-946d-07267fea48d1,Stephen Ortiz MD,5to,Ingles,Brian English Jr.,1.6,2.0,1.8,7.7,Trimestre 1,2025-05-09,0,justificada,908ec2a4-a1a9-42dc-8c66-f52527434759,2025-04-27,2025-04-27,entregada a tiempo,77,4,19,1,5.3,98.3,1,tutor,t,alta
e4246597-3bdd-47af-a71a-db602aa1edde,Christopher Davis,4to,Matematicas,Evelyn Smith,10.0,8.1,9.1,5.6,Trimestre 2,2025-05-27,1,,7bb7e305-eebb-4391-b791-81a6a08f05c4,2025-06-10,2025-06-10,entregada a tiempo,40,5,11,0,9.3,68.4,10,padre solo,t,alta
722b401b-9192-465c-aca4-6a34ff15c9f7,Elizabeth Chavez,2do,Ingles,Phillip Thomas,9.5,3.3,6.4,5.1,Trimestre 1,2025-05-16,0,injustificada,dfe30363-36a2-49d5-b020-6b168688179b,2025-04-23,2025-04-23,entregada a tiempo,77,1,1,3,5.0,73.6,6,tutor,t,baja
9cc6e40f-a85a-462f-807f-47d0cd32a969,Angel Rodriguez,1ro,Matematicas,Ryan Clarke,6.3,3.4,4.8,5.5,Trimestre 1,2025-03-17,0,injustificada,610b86eb-ba0f-4fee-80fa-3a9d3e555198,2025-05-14,2025-05-14,entregada a tiempo,75,0,2,1,8.9,98.3,6,padre solo,t,alta
f6034c19-c972-45a5-aa33-33ec2a9ab7cf,Christopher Hernandez,4to,Ingles,Mark Tate,3.9,2.8,3.3,7.3,Trimestre 1,2025-05-12,0,injustificada,07f298c2-5109-4e68-8001-53947863cac8,2025-05-19,2025-05-19,entregada a tiempo,65,4,3,2,7.9,63.0,6,padres,t,baja
18df37b9-50d8-41d7-bf5c-f611c545eab5,Cynthia Martin,4to,Ciencias,Evelyn Smith,7.9,2.8,5.3,5.4,Trimestre 3,2025-04-30,1,,9f81142d-3f8c-4b61-b620-800d7093fc9d,2025-05-15,2025-05-15,entregada a tiempo,40,3,8,3,1.4,70.3,7,padres,t,media
25983fbd-9883-452d-8233-909bb7c96f38,Kyle Bailey,5to,Historia,Evelyn Smith,8.3,3.8,6.1,9.5,Trimestre 3,2025-04-06,1,,8d5d2063-81e8-4757-b980-311e505bf428,2025-06-05,2025-06-05,tarde,40,0,2,1,3.8,90.2,2,madre sola,t,alta
b5ab69f0-8322-47fe-986f-2df9c3618c79,Jasmine Newton,2do,Ciencias,Amy Leblanc,9.3,7.4,8.4,8.1,Trimestre 2,2025-06-09,0,injustificada,8ae64e14-6f45-4f5b-a7f4-b800def2fc4e,2025-05-23,2025-05-23,entregada a tiempo,76,5,4,2,2.4,99.7,1,padres,t,media
6d1dea80-990c-4507-a465-122165ba3a3b,Mark Copeland,3ro,Historia,Phillip Thomas,6.0,9.3,7.7,9.1,Trimestre 3,2025-03-26,1,,df485e7b-92e8-4427-bee4-81d2d6d42215,2025-04-16,2025-05-19,entregada a tiempo,45,1,16,2,4.9,80.5,7,tutor,t,alta
0a50c4bb-c8db-4373-b3b7-b03095d99f2d,Denise Mendoza,5to,Matematicas,Brian English Jr.,3.1,3.4,3.2,8.4,Trimestre 2,2025-05-05,1,,371841cf-1d51-4656-89bd-4bbf856a4195,2025-05-31,2025-06-15,entregada a tiempo,90,3,8,1,6.9,70.7,2,madre sola,t,baja
c62e5b2b-37f4-4f39-a19a-101eae6cb684,David Peters MD,2do,Historia,Brian English Jr.,2.8,3.4,3.1,9.2,Trimestre 3,2025-03-20,1,,df8cfea6-c26f-4650-b699-5aeee8efd38b,2025-05-06,2025-05-06,tarde,46,0,12,3,2.2,99.4,5,padre solo,t,alta
8abfc1cc-f28f-4a91-bf76-64042397e529,Jodi Fisher,3ro,Lenguaje,Rebekah Valentine,6.4,3.0,4.7,9.6,Trimestre 1,2025-06-05,1,,36344e56-d4fc-49e1-b5a6-a253883e8de5,2025-04-29,2025-04-29,tarde,72,0,7,3,9.2,88.7,8,padre solo,t,media
aceccfc1-0f2e-4e5a-825d-4ce6dfe03f15,Jordan Lloyd,3ro,Ingles,Christopher Moses,6.4,9.0,7.7,5.9,Trimestre 1,2025-05-22,1,,497e99f1-7589-499e-a97f-85961cc8adae,2025-04-24,2025-04-24,entregada a tiempo,85,5,12,1,5.9,94.3,6,padres,t,media
618d0f4b-a0f7-452f-ae41-60891c004033,Christopher Hogan,1ro,Historia,Phillip Thomas,8.7,4.4,6.5,8.7,Trimestre 1,2025-04-08,0,justificada,45e403fa-ea51-46fa-8adf-49eca6048fa7,2025-06-04,2025-06-16,entregada a tiempo,100,1,16,2,7.7,88.0,2,padre solo,t,baja
cdce485f-d8c5-4742-a8f2-af7638d1e128,Joseph Bell,4to,Matematicas,Christopher Moses,3.1,6.7,4.9,4.4,Trimestre 3,2025-03-21,0,injustificada,ff304ae4-c4f3-4ea6-9b80-e9e5467b9c37,2025-05-27,2025-05-27,tarde,78,4,14,3,3.9,88.7,7,madre sola,t,baja
e935903c-e023-49a6-a69b-907e39ab202a,Richard Smith,2do,Matematicas,Brian English Jr.,1.7,6.4,4.0,4.7,Trimestre 2,2025-05-05,0,injustificada,856b3ede-3933-430d-a674-4babbb20fcd3,2025-06-04,2025-06-04,entregada a tiempo,52,3,2,3,4.1,92.6,0,madre sola,t,alta
00c8b84b-6802-4fdc-93bd-a5831aa24823,Robert Coffey,5to,Historia,Christopher Moses,1.9,6.9,4.4,9.6,Trimestre 2,2025-05-17,0,justificada,d7971e6a-1c07-467b-a05a-7a1edd8f03b9,2025-06-06,2025-06-06,tarde,53,3,2,0,8.4,73.4,4,padre solo,t,baja
e5c60313-1357-4104-b8dc-7e4804015b42,Amanda Murphy,4to,Lenguaje,Mark Tate,3.6,3.0,3.3,4.9,Trimestre 1,2025-04-12,1,,e672bdbb-b35e-4982-aa7b-31b966cdbbfb,2025-05-25,2025-05-29,entregada a tiempo,95,3,7,0,1.5,68.0,9,tutor,t,baja
2cd716f0-f49c-4e82-83b2-33785b8471f5,Edward Lopez,4to,Ciencias,Phillip Thomas,6.2,9.3,7.8,9.1,Trimestre 2,2025-05-12,1,,f7410f50-caef-4b4e-9b65-024b416e784d,2025-05-19,2025-05-19,entregada a tiempo,89,2,8,2,4.0,76.5,7,tutor,t,media
a22cd45c-3acb-46b3-9ef4-39a056ebabb6,Joseph Smith,1ro,Lenguaje,Mark Tate,3.3,8.3,5.8,7.1,Trimestre 2,2025-03-21,1,,64c4b07b-6305-4df2-afc4-5a3ff2e428a7,2025-06-11,2025-06-11,no entregada,55,4,17,1,9.8,63.3,9,padre solo,t,alta
6482a320-d718-4547-8c22-fe0f3e21435e,Emily Richards,2do,Ingles,Evelyn Smith,4.3,6.5,5.4,5.4,Trimestre 3,2025-04-28,1,,c3287e2c-dc0c-42aa-bffc-82cf5554c1d7,2025-05-28,2025-05-28,entregada a tiempo,87,2,10,0,9.8,98.8,2,madre sola,t,baja
09485b46-5c23-47e6-9fae-f5e9bf0fbbff,Stephanie Lamb,4to,Ingles,Phillip Thomas,4.4,7.0,5.7,7.7,Trimestre 1,2025-05-12,1,,d33071c0-2744-42a2-bde5-e37cb08729ea,2025-04-25,2025-04-25,entregada a tiempo,99,2,7,1,2.8,92.7,8,tutor,t,baja
b3f57e86-30f4-434a-8fdc-634f435e9532,Natasha Lopez,3ro,Lenguaje,Ryan Clarke,6.6,2.6,4.6,9.8,Trimestre 2,2025-04-26,1,,eac2d642-04a1-4851-8570-29fdc0c52381,2025-05-12,2025-05-17,tarde,42,4,5,2,5.7,89.7,4,madre sola,t,baja
b57d713f-c584-4a3f-86fa-96443ac89161,Brett Simpson,1ro,Lenguaje,Pamela Kelly,9.9,8.3,9.1,5.8,Trimestre 3,2025-04-08,0,injustificada,396beb1b-554f-4d48-a1a1-c1a6afacd648,2025-05-27,2025-06-14,entregada a tiempo,59,4,0,2,1.9,66.0,0,padres,t,baja
c8451299-9299-45cd-9973-433469be6a3f,Laura Lawrence,5to,Historia,Pamela Kelly,5.6,4.2,4.9,9.1,Trimestre 2,2025-04-15,1,,3cc1706f-a1a9-49c2-9112-2cee0d5d9600,2025-06-06,2025-06-06,tarde,96,1,6,3,9.9,95.4,3,padres,t,media
ccd8866a-e574-4f99-ae61-da0b3bc57a04,Jonathan Drake,3ro,Historia,Mark Tate,7.8,1.1,4.5,4.8,Trimestre 2,2025-05-07,0,justificada,d3b25c74-488c-47bf-99ff-288915d99621,2025-06-04,2025-06-04,tarde,56,1,6,0,9.4,67.1,6,padres,t,baja
ba5919f3-7784-4c1d-8412-d195adae7228,Christopher White,1ro,Historia,Crystal Robinson,9.3,4.2,6.8,4.8,Trimestre 3,2025-05-18,0,injustificada,a0692678-eba5-4804-8a83-9cb4fdc7f739,2025-05-10,2025-05-10,entregada a tiempo,92,5,18,3,8.8,60.2,8,padres,t,media
496b01fc-ac0c-43a0-8f4f-11658fb4a953,Joseph Rasmussen,5to,Matematicas,Brian English Jr.,1.3,4.5,2.9,9.1,Trimestre 1,2025-05-22,1,,1af3d109-def2-4395-8213-0c5f0ec2b7cc,2025-05-30,2025-05-30,tarde,85,2,20,2,6.2,70.0,9,padre solo,t,baja
e4b521f4-d9a2-44d7-8aa9-ef0d1308e721,Michelle Gonzalez,5to,Matematicas,Rebekah Valentine,3.1,8.7,5.9,6.1,Trimestre 2,2025-03-21,0,injustificada,70bc4cc2-de6d-4e47-a1b7-b2eb28a004a4,2025-05-23,2025-05-23,tarde,55,0,8,0,9.1,93.7,2,tutor,t,baja
ae2acaa2-cc51-4480-ba83-1990f2d6b46a,Brian Fuller,3ro,Ciencias,Crystal Robinson,1.8,8.4,5.1,9.8,Trimestre 2,2025-04-01,1,,073578ab-823d-488e-8370-d60e299ae089,2025-05-17,2025-05-17,entregada a tiempo,98,3,13,2,9.3,93.7,6,padres,t,baja
ab1cedb0-a7a7-4b5d-ad08-05b426405c1b,James Jensen,1ro,Ingles,Evelyn Smith,6.8,7.7,7.2,4.5,Trimestre 2,2025-04-18,0,injustificada,1f52b11d-31cb-47ab-a399-67dc9f900221,2025-05-07,2025-05-07,tarde,74,2,16,0,5.0,92.8,9,tutor,t,media
0b633538-9060-4a3d-8d7a-e635cdef07e6,Matthew Wolfe,3ro,Lenguaje,Evelyn Smith,9.9,5.4,7.7,6.0,Trimestre 3,2025-03-25,0,justificada,03482fc5-dd61-4f8d-ae8c-5a55ab07de15,2025-04-18,2025-04-18,entregada a tiempo,79,4,20,0,5.9,61.1,1,madre sola,t,media
9b7bfc48-08f7-47a7-ab66-6b420aa2f673,Roberta Carroll,1ro,Lenguaje,Evelyn Smith,9.4,1.6,5.5,9.4,Trimestre 2,2025-05-15,0,justificada,872e43ab-0080-4571-b6f0-3e585c1075de,2025-05-09,2025-05-09,tarde,74,4,1,1,3.0,93.5,7,madre sola,t,media
b18e8838-b4b8-4e34-aaee-f26662942e0b,Christopher Chase,1ro,Lenguaje,Pamela Kelly,5.8,1.2,3.5,6.7,Trimestre 1,2025-04-23,1,,432ba8ce-b6f3-462f-b9b9-ba440ea34bd5,2025-04-22,2025-04-22,entregada a tiempo,71,4,6,1,1.2,98.3,8,padres,t,baja
808fb71c-5235-4ffc-b964-f78a7e6b8bd7,Jeffrey Pugh,4to,Matematicas,Pamela Kelly,9.4,2.3,5.8,8.5,Trimestre 3,2025-04-15,1,,71d80b8b-f6b5-4043-9ece-5457ded533ab,2025-04-28,2025-05-12,entregada a tiempo,76,3,13,2,6.2,88.6,0,padre solo,t,alta
1d7a1e63-2327-42df-b749-7777f3b78c17,Jenna Rodriguez,2do,Matematicas,Rebekah Valentine,8.1,6.8,7.4,7.3,Trimestre 1,2025-05-02,1,,f283f407-72ff-4d80-a4bc-877e9f14c5af,2025-05-29,2025-05-29,entregada a tiempo,60,1,6,2,4.1,83.6,8,madre sola,t,baja
3c77e527-0fe6-4ac5-af68-4cc228a1f6d1,Joshua Lewis,4to,Lenguaje,Pamela Kelly,2.2,1.7,2.0,4.6,Trimestre 3,2025-04-24,0,justificada,d65ccf9c-fefd-487d-8edc-03775fb06d75,2025-04-26,2025-05-22,entregada a tiempo,67,1,0,1,6.7,76.4,1,padre solo,t,baja
f2e40bef-ab86-48c8-a1ec-42df6d8b8ea6,Michael Anderson,3ro,Matematicas,Rebekah Valentine,2.7,9.9,6.3,6.6,Trimestre 2,2025-05-14,0,justificada,aa981e7c-abb7-49dc-bdf0-782070a8dd5f,2025-05-17,2025-05-17,entregada a tiempo,49,1,18,2,6.8,66.1,9,madre sola,t,alta
84e70181-c8ec-4826-ac31-20d45aa14fbc,Nicolas Lamb,2do,Historia,Phillip Thomas,9.8,8.4,9.1,6.3,Trimestre 3,2025-03-27,0,justificada,1d83d888-5006-4a59-b584-a9a03a94fbfd,2025-05-07,2025-05-07,entregada a tiempo,52,5,12,0,5.2,96.5,9,padres,t,alta
a385e04b-e82e-458f-8fff-45d2ad444a40,Emily Powell,1ro,Ciencias,Phillip Thomas,5.7,2.2,4.0,5.5,Trimestre 2,2025-04-14,1,,73357c7d-519a-46cd-ba58-c34f8a1dba5f,2025-05-09,2025-05-09,entregada a tiempo,91,0,6,1,4.9,67.9,7,madre sola,t,baja
